delta_time_ms,head_pos_x,head_pos_y,head_pos_z,head_rot_x,head_rot_y,head_rot_z,head_rot_w,left_hand_pos_x,left_hand_pos_y,left_hand_pos_z,left_hand_rot_x,left_hand_rot_y,left_hand_rot_z,left_hand_rot_w,right_hand_pos_x,right_hand_pos_y,right_hand_pos_z,right_hand_rot_x,right_hand_rot_y,right_hand_rot_z,right_hand_rot_w
17177.979,-0.295,176.433,14.883,0.031,-0.036,0.017,-0.999,-10.566,84.98,-0.416,0.133,0.422,0.083,-0.893,28.699,118.292,-33.303,-0.259,0.282,0.076,-0.921
17192.139,-0.576,176.392,14.826,0.033,-0.038,0.019,-0.999,-10.927,83.892,1.288,0.17,0.416,0.096,-0.888,20.52,111.741,-35.71,-0.158,0.16,0.055,-0.973
17205.811,-0.849,176.329,14.807,0.036,-0.038,0.021,-0.998,-11.09,83.783,3.217,0.159,0.454,0.131,-0.867,10.856,103.769,-36.939,-0.001,-0.01,0.023,-1.0
17219.727,-1.119,176.272,14.82,0.039,-0.038,0.022,-0.998,-11.408,84.375,5.127,0.135,0.519,0.152,-0.83,0.018,94.655,-34.592,0.19,-0.225,-0.034,-0.955
17233.398,-1.367,176.24,14.803,0.041,-0.036,0.019,-0.998,-11.875,84.505,6.647,0.133,0.565,0.158,-0.799,-9.8,86.95,-26.593,0.33,-0.447,-0.092,-0.826
17247.314,-1.616,176.306,14.751,0.037,-0.034,0.019,-0.999,-12.93,84.637,7.216,0.147,0.572,0.157,-0.791,-15.52,84.206,-16.619,0.288,-0.603,-0.182,-0.721
17261.475,-1.876,176.436,14.65,0.032,-0.031,0.019,-0.999,-14.069,84.446,7.362,0.167,0.562,0.171,-0.792,-17.913,84.474,-7.851,0.205,-0.71,-0.224,-0.635
17275.391,-2.165,176.612,14.509,0.023,-0.029,0.017,-0.999,-15.368,84.37,7.026,0.187,0.541,0.181,-0.799,-17.999,85.759,-1.851,0.199,-0.747,-0.192,-0.604
17290.283,-2.48,176.797,14.347,0.016,-0.026,0.018,-0.999,-16.534,84.635,6.569,0.185,0.529,0.19,-0.806,-17.392,87.931,2.004,0.291,-0.729,-0.081,-0.615
17303.955,-2.83,176.982,14.175,0.01,-0.026,0.019,-0.999,-17.68,85.025,6.046,0.178,0.52,0.2,-0.811,-17.254,91.929,4.381,0.291,-0.733,0.005,-0.615
17317.139,-3.219,177.147,13.998,0.004,-0.029,0.019,-0.999,-18.844,85.55,5.529,0.169,0.514,0.204,-0.816,-17.323,95.277,6.328,0.266,-0.76,0.043,-0.592
17331.299,-3.666,177.292,13.842,0.001,-0.033,0.021,-0.999,-20.063,86.082,5.019,0.16,0.507,0.209,-0.82,-16.014,98.782,6.96,0.247,-0.775,0.062,-0.578
17344.971,-4.106,177.375,13.722,-0.0,-0.036,0.025,-0.999,-21.282,86.523,4.587,0.154,0.501,0.217,-0.823,-14.893,101.201,7.411,0.221,-0.792,0.064,-0.566
17359.375,-4.566,177.378,13.649,0.002,-0.038,0.031,-0.999,-22.553,87.135,4.058,0.14,0.494,0.222,-0.829,-12.875,102.926,6.629,0.219,-0.784,0.047,-0.579
17372.559,-4.998,177.326,13.612,0.005,-0.039,0.034,-0.999,-23.929,87.698,3.407,0.128,0.48,0.23,-0.837,-10.169,104.056,4.965,0.216,-0.766,0.003,-0.605
17386.23,-5.404,177.256,13.594,0.009,-0.038,0.036,-0.999,-25.317,88.152,2.801,0.119,0.462,0.236,-0.846,-7.803,105.211,3.792,0.184,-0.762,-0.051,-0.618
17400.146,-5.801,177.187,13.593,0.014,-0.039,0.034,-0.999,-26.808,88.574,2.112,0.119,0.437,0.238,-0.859,-4.596,106.404,2.021,0.168,-0.741,-0.097,-0.642
17414.062,-6.212,177.147,13.598,0.017,-0.041,0.033,-0.998,-28.396,89.136,1.412,0.122,0.405,0.229,-0.877,-1.306,107.81,0.748,0.176,-0.72,-0.113,-0.662
17427.979,-6.634,177.133,13.608,0.02,-0.046,0.031,-0.998,-29.96,89.634,0.909,0.134,0.377,0.212,-0.892,2.296,109.356,-0.219,0.191,-0.701,-0.115,-0.677
17441.895,-7.073,177.135,13.637,0.022,-0.051,0.029,-0.998,-31.522,90.287,0.548,0.149,0.349,0.183,-0.907,6.177,111.085,-1.102,0.195,-0.686,-0.115,-0.691
17455.566,-7.517,177.141,13.674,0.024,-0.056,0.031,-0.998,-32.949,91.05,0.316,0.165,0.328,0.149,-0.918,10.328,112.86,-2.164,0.199,-0.666,-0.114,-0.709
17470.215,-7.958,177.149,13.711,0.025,-0.058,0.036,-0.997,-34.175,92.059,0.123,0.171,0.314,0.114,-0.927,14.912,114.967,-3.744,0.203,-0.63,-0.098,-0.743
17483.887,-8.39,177.158,13.738,0.024,-0.057,0.041,-0.997,-35.248,93.235,-0.122,0.17,0.309,0.086,-0.932,20.037,117.346,-5.969,0.2,-0.576,-0.081,-0.788
17497.803,-8.818,177.177,13.751,0.022,-0.057,0.046,-0.997,-36.2,94.574,-0.41,0.166,0.312,0.058,-0.934,25.435,119.982,-8.773,0.171,-0.506,-0.075,-0.842
17511.475,-9.244,177.21,13.752,0.02,-0.056,0.049,-0.997,-37.072,96.253,-0.881,0.155,0.319,0.037,-0.934,32.169,123.502,-13.028,0.091,-0.38,-0.093,-0.916
17525.391,-9.667,177.24,13.754,0.016,-0.057,0.05,-0.997,-37.965,97.992,-1.443,0.145,0.323,0.016,-0.935,40.009,127.48,-16.966,0.014,-0.209,-0.111,-0.971
17539.307,-10.089,177.237,13.764,0.014,-0.059,0.05,-0.997,-38.874,99.951,-2.083,0.13,0.326,-0.002,-0.936,49.337,132.207,-19.596,-0.066,-0.004,-0.127,-0.99
17553.223,-10.504,177.211,13.781,0.013,-0.06,0.05,-0.997,-39.787,101.982,-2.737,0.116,0.33,-0.015,-0.937,59.547,137.676,-19.802,-0.15,0.214,-0.154,-0.953
17566.895,-10.895,177.154,13.806,0.012,-0.061,0.049,-0.997,-40.739,104.228,-3.528,0.092,0.333,-0.021,-0.938,69.877,143.445,-16.742,-0.225,0.436,-0.159,-0.857
17581.055,-11.264,177.097,13.825,0.011,-0.062,0.048,-0.997,-41.784,106.419,-4.343,0.07,0.331,-0.026,-0.941,79.008,148.356,-10.911,-0.271,0.644,-0.126,-0.704
17594.971,-11.576,177.028,13.838,0.01,-0.062,0.046,-0.997,-42.926,108.55,-5.023,0.062,0.327,-0.031,-0.943,85.746,151.338,0.602,-0.305,0.823,0.018,-0.478
17609.131,-11.849,176.979,13.857,0.01,-0.062,0.043,-0.997,-43.911,110.462,-5.292,0.063,0.335,-0.035,-0.939,87.591,151.291,11.731,-0.374,0.858,0.218,-0.276
17623.047,-12.095,176.933,13.888,0.011,-0.062,0.039,-0.997,-44.627,112.379,-5.182,0.055,0.365,-0.021,-0.929,85.854,150.271,20.433,-0.467,0.81,0.322,-0.151
17636.719,-12.309,176.873,13.951,0.014,-0.063,0.035,-0.997,-45.12,114.155,-4.611,0.045,0.412,0.013,-0.91,82.745,150.399,26.22,-0.542,0.777,0.294,-0.127
17650.391,-12.51,176.809,14.061,0.019,-0.066,0.031,-0.997,-45.726,115.67,-3.942,0.041,0.453,0.052,-0.889,79.31,152.312,29.593,-0.587,0.761,0.202,-0.19
17664.307,-12.726,176.766,14.178,0.025,-0.067,0.03,-0.997,-46.629,117.051,-3.658,0.049,0.475,0.073,-0.875,76.785,154.516,32.748,-0.628,0.743,0.132,-0.189
17677.979,-12.92,176.77,14.305,0.029,-0.069,0.03,-0.997,-47.886,118.193,-3.669,0.065,0.483,0.095,-0.868,73.107,156.389,35.4,-0.667,0.725,0.054,-0.159
17692.383,-13.121,176.826,14.398,0.03,-0.071,0.028,-0.997,-49.529,119.223,-4.011,0.077,0.481,0.123,-0.865,67.898,156.932,37.21,-0.692,0.72,-0.023,-0.059
17705.811,-13.329,176.919,14.463,0.029,-0.073,0.027,-0.997,-51.21,120.325,-4.374,0.088,0.479,0.148,-0.861,63.885,156.832,37.983,0.712,-0.699,0.051,-0.039
17719.727,-13.539,177.027,14.507,0.025,-0.076,0.025,-0.996,-53.414,121.282,-4.997,0.103,0.464,0.173,-0.862,61.993,157.11,36.524,0.749,-0.66,0.036,-0.049
17733.643,-13.741,177.123,14.536,0.022,-0.079,0.023,-0.996,-56.161,122.145,-5.693,0.124,0.442,0.195,-0.867,64.426,159.43,33.469,0.763,-0.637,-0.027,0.107
17747.559,-13.928,177.206,14.555,0.019,-0.081,0.02,-0.996,-58.971,123.109,-6.324,0.138,0.422,0.223,-0.868,67.325,162.079,30.155,-0.709,0.646,0.083,-0.272
17761.475,-14.1,177.265,14.565,0.017,-0.083,0.018,-0.996,-62.322,124.053,-7.165,0.152,0.389,0.252,-0.873,69.315,164.486,26.219,-0.648,0.638,0.109,-0.401
17775.391,-14.256,177.292,14.578,0.016,-0.084,0.018,-0.996,-65.996,125.331,-8.458,0.154,0.336,0.276,-0.888,69.693,166.2,23.296,-0.62,0.61,0.123,-0.478
17789.795,-14.398,177.286,14.594,0.015,-0.084,0.016,-0.996,-70.073,127.106,-10.131,0.144,0.258,0.283,-0.912,69.037,167.543,20.95,-0.587,0.594,0.109,-0.54
17803.467,-14.498,177.247,14.604,0.016,-0.085,0.014,-0.996,-74.13,129.403,-11.899,0.109,0.167,0.278,-0.94,67.372,168.528,20.026,-0.552,0.61,0.038,-0.567
17817.139,-14.593,177.199,14.613,0.016,-0.086,0.01,-0.996,-78.412,132.167,-13.559,0.058,0.062,0.27,-0.959,65.33,169.444,20.201,-0.534,0.638,-0.049,-0.553
17831.055,-14.671,177.137,14.618,0.018,-0.088,0.007,-0.996,-83.397,136.123,-15.061,-0.037,-0.085,0.257,-0.962,62.951,170.12,21.336,-0.559,0.657,-0.117,-0.492
17845.459,-14.727,177.066,14.617,0.02,-0.091,0.004,-0.996,-88.82,140.454,-15.486,-0.133,-0.257,0.235,-0.928,60.843,170.592,22.292,-0.624,0.634,-0.131,-0.438
17859.619,-14.79,177.003,14.617,0.024,-0.093,0.003,-0.995,-94.568,144.479,-14.325,-0.215,-0.448,0.189,-0.847,59.348,171.238,22.266,-0.647,0.613,-0.142,-0.43
17873.047,-14.835,176.931,14.617,0.028,-0.093,0.005,-0.995,-100.646,147.688,-9.842,-0.278,-0.67,0.095,-0.682,57.91,171.711,22.12,-0.666,0.594,-0.151,-0.425
17886.963,-14.865,176.849,14.615,0.033,-0.091,0.008,-0.995,-104.223,149.11,-4.292,-0.306,-0.812,0.022,-0.497,56.448,171.906,22.003,-0.686,0.576,-0.16,-0.415
17900.879,-14.884,176.753,14.604,0.037,-0.088,0.011,-0.995,-104.499,150.03,2.248,-0.34,-0.875,0.015,-0.344,54.975,171.73,21.956,-0.704,0.563,-0.168,-0.399
17914.551,-14.899,176.667,14.58,0.041,-0.083,0.014,-0.996,-100.085,150.918,8.21,-0.406,-0.881,0.101,-0.222,53.543,171.31,21.941,-0.715,0.559,-0.178,-0.38
17928.955,-14.92,176.609,14.541,0.043,-0.078,0.018,-0.996,-95.935,152.006,10.449,-0.408,-0.873,0.2,-0.179,52.157,170.353,21.887,-0.717,0.567,-0.188,-0.359
17942.383,-14.938,176.58,14.495,0.044,-0.071,0.021,-0.996,-92.526,153.576,10.111,-0.38,-0.849,0.309,-0.196,50.865,169.437,21.484,-0.714,0.573,-0.201,-0.349
17956.299,-14.954,176.568,14.447,0.045,-0.065,0.023,-0.997,-89.837,155.014,7.753,-0.372,-0.805,0.387,-0.253,49.576,168.498,20.666,-0.704,0.577,-0.22,-0.35
17969.971,-14.972,176.559,14.42,0.046,-0.06,0.021,-0.997,-89.061,156.032,4.207,-0.396,-0.745,0.386,-0.374,47.972,167.45,19.679,-0.685,0.587,-0.255,-0.348
17984.131,-14.996,176.557,14.405,0.048,-0.058,0.017,-0.997,-88.021,156.773,0.639,-0.456,-0.674,0.352,-0.461,45.791,166.11,18.705,-0.667,0.596,-0.303,-0.329
17997.803,-15.04,176.566,14.399,0.049,-0.057,0.012,-0.997,-86.368,157.341,-2.498,-0.509,-0.607,0.312,-0.525,43.221,164.483,17.488,-0.662,0.588,-0.351,-0.304
18011.963,-15.117,176.585,14.398,0.048,-0.057,0.01,-0.997,-83.624,157.933,-5.268,-0.533,-0.545,0.32,-0.563,40.812,162.796,15.712,-0.666,0.563,-0.389,-0.296
18025.879,-15.223,176.59,14.413,0.048,-0.056,0.01,-0.997,-79.986,158.52,-7.457,-0.539,-0.494,0.373,-0.571,38.735,160.83,12.255,-0.659,0.518,-0.431,-0.334
18039.307,-15.35,176.577,14.441,0.047,-0.054,0.013,-0.997,-76.107,158.931,-9.216,-0.547,-0.441,0.434,-0.564,37.18,158.614,8.195,-0.628,0.478,-0.473,-0.39
18053.467,-15.508,176.555,14.481,0.047,-0.051,0.017,-0.997,-71.667,158.809,-10.437,-0.574,-0.376,0.479,-0.548,36.278,155.066,2.273,-0.557,0.431,-0.522,-0.481
18067.383,-15.678,176.546,14.508,0.047,-0.049,0.019,-0.998,-68.207,158.481,-10.987,-0.606,-0.334,0.48,-0.54,35.841,149.874,-4.127,-0.453,0.383,-0.569,-0.569
18081.543,-15.854,176.554,14.515,0.046,-0.047,0.022,-0.998,-65.52,158.08,-11.21,-0.636,-0.312,0.455,-0.54,35.335,143.704,-9.696,-0.346,0.33,-0.599,-0.642
18095.459,-16.06,176.571,14.495,0.044,-0.046,0.023,-0.998,-63.762,157.393,-11.119,-0.66,-0.309,0.401,-0.555,34.914,135.123,-15.156,-0.219,0.249,-0.599,-0.729
18108.643,-16.271,176.563,14.454,0.041,-0.046,0.023,-0.998,-62.102,156.615,-11.191,-0.674,-0.307,0.37,-0.561,33.947,123.689,-19.596,-0.069,0.143,-0.553,-0.818
18122.803,-16.491,176.528,14.411,0.039,-0.047,0.022,-0.998,-60.391,155.723,-11.462,-0.685,-0.301,0.358,-0.558,32.035,111.492,-22.209,0.098,0.029,-0.481,-0.871
18136.963,-16.717,176.455,14.377,0.04,-0.049,0.02,-0.998,-58.883,154.504,-11.988,-0.687,-0.3,0.364,-0.553,27.994,96.255,-20.903,0.323,-0.133,-0.364,-0.863
18150.879,-16.931,176.35,14.357,0.044,-0.051,0.019,-0.998,-57.59,152.945,-12.932,-0.676,-0.302,0.387,-0.55,20.663,82.754,-13.777,0.495,-0.331,-0.24,-0.766
18164.551,-17.125,176.215,14.35,0.05,-0.052,0.018,-0.997,-56.199,151.441,-13.892,-0.671,-0.298,0.398,-0.55,12.52,75.751,-3.305,0.54,-0.5,-0.165,-0.656
18178.467,-17.297,176.035,14.35,0.059,-0.053,0.019,-0.997,-55.308,149.301,-15.181,-0.663,-0.293,0.401,-0.56,7.074,74.192,5.969,0.522,-0.598,-0.139,-0.591
18192.383,-17.431,175.839,14.336,0.068,-0.052,0.02,-0.996,-54.977,146.502,-17.235,-0.639,-0.281,0.39,-0.6,4.568,74.744,13.681,0.568,-0.603,-0.07,-0.556
18206.299,-17.526,175.645,14.279,0.076,-0.05,0.019,-0.996,-54.542,143.532,-19.534,-0.609,-0.268,0.377,-0.644,3.214,76.689,18.399,0.585,-0.592,-0.02,-0.554
18219.971,-17.582,175.471,14.144,0.08,-0.049,0.016,-0.995,-54.241,139.637,-22.622,-0.553,-0.253,0.373,-0.701,2.944,78.318,20.934,0.569,-0.609,-0.027,-0.552
18233.887,-17.624,175.367,13.948,0.081,-0.049,0.012,-0.995,-53.727,134.65,-26.377,-0.465,-0.216,0.379,-0.77,3.355,78.848,22.416,0.572,-0.604,-0.05,-0.553
18247.803,-17.616,175.358,13.653,0.078,-0.049,0.008,-0.996,-52.935,127.727,-30.823,-0.307,-0.151,0.424,-0.839,4.879,79.28,21.749,0.586,-0.545,-0.08,-0.595
18261.719,-17.59,175.36,13.38,0.077,-0.05,0.003,-0.996,-51.683,118.502,-34.7,-0.107,-0.046,0.475,-0.872,5.912,79.142,21.014,0.584,-0.505,-0.11,-0.625
18275.391,-17.559,175.322,13.154,0.08,-0.052,-0.002,-0.995,-49.052,106.558,-35.755,0.124,0.145,0.452,-0.871,6.693,78.945,20.452,0.574,-0.485,-0.144,-0.643
18289.307,-17.494,175.248,12.951,0.086,-0.055,-0.006,-0.995,-45.174,94.385,-30.778,0.345,0.35,0.347,-0.799,7.942,80.22,17.291,0.587,-0.35,-0.045,-0.729
18303.223,-17.434,175.147,12.769,0.092,-0.057,-0.007,-0.994,-41.468,86.256,-20.074,0.501,0.502,0.236,-0.664,9.954,80.741,15.434,0.563,-0.355,-0.125,-0.736
18317.139,-17.363,175.047,12.577,0.097,-0.059,-0.007,-0.993,-39.145,84.325,-9.019,0.524,0.624,0.197,-0.545,11.009,82.09,13.799,0.515,-0.39,-0.149,-0.748
18331.055,-17.25,174.983,12.341,0.1,-0.06,-0.008,-0.993,-37.933,85.796,-1.124,0.489,0.708,0.137,-0.492,12.37,83.985,12.594,0.484,-0.433,-0.148,-0.746
18344.971,-17.097,174.98,12.068,0.099,-0.06,-0.01,-0.993,-39.105,87.517,3.949,0.547,0.679,0.095,-0.48,14.325,85.466,11.538,0.482,-0.423,-0.14,-0.754
18358.887,-16.917,175.016,11.771,0.096,-0.06,-0.013,-0.993,-40.676,89.636,7.367,0.605,0.653,0.068,-0.45,16.716,86.501,10.38,0.498,-0.387,-0.136,-0.764
18372.803,-16.722,175.077,11.447,0.093,-0.06,-0.015,-0.994,-41.874,91.541,8.762,0.552,0.719,0.096,-0.411,19.179,87.485,8.81,0.485,-0.365,-0.16,-0.778
18386.719,-16.513,175.157,11.103,0.088,-0.06,-0.02,-0.994,-43.272,91.675,8.991,0.525,0.745,0.141,-0.387,21.658,88.477,7.062,0.463,-0.348,-0.194,-0.792
18400.635,-16.326,175.222,10.761,0.083,-0.06,-0.025,-0.994,-44.555,90.161,7.675,0.561,0.685,0.19,-0.424,24.137,89.536,5.352,0.446,-0.318,-0.219,-0.807
18414.551,-16.164,175.254,10.416,0.075,-0.059,-0.028,-0.995,-44.786,87.362,4.394,0.558,0.597,0.251,-0.518,26.879,90.793,3.55,0.432,-0.269,-0.238,-0.827
18428.223,-16.043,175.241,10.113,0.069,-0.057,-0.028,-0.996,-44.375,85.075,2.229,0.507,0.565,0.305,-0.575,29.362,92.079,2.055,0.419,-0.226,-0.252,-0.843
18441.895,-15.945,175.193,9.851,0.064,-0.054,-0.025,-0.996,-43.556,83.403,-0.242,0.452,0.519,0.339,-0.641,31.73,93.489,0.853,0.407,-0.185,-0.261,-0.856
18456.055,-15.851,175.12,9.639,0.062,-0.049,-0.023,-0.997,-43.03,82.716,-2.131,0.445,0.437,0.331,-0.708,33.799,94.912,-0.009,0.393,-0.159,-0.272,-0.864
18469.971,-15.747,175.052,9.448,0.061,-0.046,-0.024,-0.997,-42.384,82.647,-2.749,0.437,0.401,0.304,-0.746,35.603,96.215,-0.566,0.38,-0.145,-0.288,-0.867
18484.375,-15.629,174.988,9.305,0.061,-0.044,-0.026,-0.997,-41.344,83.185,-2.539,0.423,0.413,0.267,-0.761,37.178,97.387,-0.796,0.374,-0.134,-0.297,-0.868
18497.803,-15.49,174.944,9.192,0.061,-0.042,-0.028,-0.997,-40.391,83.878,-1.994,0.407,0.438,0.236,-0.766,38.537,98.293,-0.672,0.378,-0.123,-0.297,-0.868
18511.475,-15.328,174.937,9.072,0.06,-0.039,-0.03,-0.997,-39.916,84.319,-1.603,0.403,0.442,0.217,-0.772,39.514,98.87,-0.154,0.387,-0.124,-0.292,-0.865
18525.391,-15.14,174.981,8.97,0.058,-0.036,-0.033,-0.997,-39.848,84.503,-1.48,0.404,0.429,0.206,-0.781,40.334,99.253,0.443,0.398,-0.131,-0.29,-0.86
18539.307,-14.929,175.04,8.89,0.056,-0.035,-0.036,-0.997,-39.994,84.518,-1.323,0.411,0.414,0.2,-0.787,40.915,99.405,1.161,0.41,-0.147,-0.29,-0.852
18553.223,-14.705,175.087,8.835,0.054,-0.034,-0.038,-0.997,-40.193,84.478,-1.17,0.413,0.407,0.201,-0.79,41.388,99.371,1.951,0.424,-0.163,-0.289,-0.843
18569.336,-14.418,175.129,8.827,0.053,-0.032,-0.037,-0.997,-40.55,84.358,-1.01,0.412,0.402,0.209,-0.791,41.798,99.136,2.89,0.441,-0.177,-0.285,-0.832
18581.543,-14.158,175.16,8.84,0.051,-0.031,-0.037,-0.998,-40.921,84.188,-0.859,0.414,0.394,0.218,-0.791,42.06,98.875,3.711,0.457,-0.186,-0.277,-0.825
18594.727,-13.866,175.19,8.859,0.049,-0.029,-0.036,-0.998,-41.418,83.926,-0.679,0.417,0.386,0.231,-0.79,42.172,98.532,4.662,0.472,-0.199,-0.267,-0.816
18608.887,-13.536,175.222,8.93,0.047,-0.028,-0.034,-0.998,-41.935,83.62,-0.531,0.417,0.377,0.25,-0.788,41.817,97.958,5.939,0.492,-0.219,-0.25,-0.805
18622.559,-13.191,175.243,9.023,0.046,-0.027,-0.033,-0.998,-42.465,83.307,-0.414,0.418,0.367,0.269,-0.786,41.319,97.438,7.387,0.516,-0.239,-0.226,-0.791
18636.719,-12.835,175.255,9.137,0.046,-0.026,-0.031,-0.998,-43.044,82.992,-0.257,0.421,0.353,0.288,-0.784,40.69,97.001,8.966,0.542,-0.257,-0.196,-0.776
18650.391,-12.455,175.253,9.29,0.046,-0.025,-0.03,-0.998,-43.647,82.696,0.0,0.429,0.339,0.305,-0.78,39.539,96.526,10.817,0.567,-0.286,-0.159,-0.756
18664.062,-12.069,175.258,9.447,0.047,-0.025,-0.029,-0.998,-44.084,82.468,0.304,0.433,0.328,0.317,-0.777,38.49,96.138,12.318,0.579,-0.318,-0.138,-0.738
18677.979,-11.686,175.273,9.591,0.046,-0.025,-0.028,-0.998,-44.422,82.284,0.591,0.435,0.319,0.326,-0.777,37.628,95.73,13.534,0.586,-0.344,-0.122,-0.723
18692.139,-11.282,175.312,9.741,0.045,-0.025,-0.028,-0.998,-44.679,82.132,0.948,0.439,0.309,0.329,-0.777,36.894,95.091,14.372,0.592,-0.351,-0.109,-0.717
18706.055,-10.892,175.368,9.86,0.043,-0.026,-0.028,-0.998,-44.924,82.006,1.259,0.442,0.296,0.331,-0.779,36.39,94.36,15.04,0.599,-0.35,-0.1,-0.714
18719.971,-10.496,175.447,9.972,0.04,-0.027,-0.028,-0.998,-45.102,81.92,1.577,0.447,0.281,0.329,-0.783,35.992,93.307,15.346,0.599,-0.343,-0.104,-0.716
18734.131,-10.107,175.532,10.071,0.036,-0.029,-0.027,-0.999,-45.23,81.852,1.913,0.452,0.264,0.326,-0.787,35.567,92.224,15.648,0.597,-0.343,-0.112,-0.717
18747.314,-9.722,175.615,10.162,0.033,-0.03,-0.026,-0.999,-45.264,81.807,2.259,0.456,0.248,0.322,-0.791,35.067,91.108,15.921,0.593,-0.342,-0.12,-0.719
18761.23,-9.334,175.687,10.255,0.03,-0.031,-0.025,-0.999,-45.183,81.77,2.629,0.459,0.236,0.32,-0.794,34.479,90.024,16.253,0.593,-0.337,-0.121,-0.721
18775.146,-8.943,175.748,10.349,0.028,-0.033,-0.024,-0.999,-44.983,81.744,3.019,0.46,0.228,0.319,-0.796,33.759,89.021,16.763,0.597,-0.332,-0.115,-0.721
18789.307,-8.546,175.8,10.452,0.027,-0.035,-0.023,-0.999,-44.696,81.718,3.459,0.463,0.224,0.318,-0.797,32.864,88.115,17.503,0.602,-0.336,-0.108,-0.716
18803.223,-8.134,175.844,10.563,0.026,-0.037,-0.023,-0.999,-44.338,81.699,3.965,0.468,0.221,0.315,-0.796,31.82,87.327,18.412,0.608,-0.349,-0.103,-0.706
18817.139,-7.709,175.887,10.675,0.026,-0.039,-0.022,-0.999,-43.884,81.693,4.497,0.472,0.221,0.31,-0.795,30.634,86.692,19.437,0.615,-0.366,-0.092,-0.693
18831.055,-7.287,175.933,10.784,0.025,-0.04,-0.022,-0.999,-43.402,81.725,5.032,0.477,0.223,0.304,-0.794,29.458,86.171,20.396,0.621,-0.382,-0.079,-0.68
18845.215,-6.855,175.985,10.905,0.024,-0.042,-0.021,-0.999,-42.784,81.831,5.6,0.484,0.228,0.29,-0.794,28.257,85.865,21.201,0.626,-0.397,-0.064,-0.668
18859.131,-6.427,176.047,11.035,0.022,-0.043,-0.019,-0.999,-42.069,82.027,6.125,0.489,0.237,0.272,-0.794,27.035,85.902,21.626,0.628,-0.409,-0.041,-0.661
18873.291,-6.001,176.119,11.179,0.021,-0.043,-0.017,-0.999,-41.315,82.331,6.549,0.491,0.251,0.253,-0.795,25.884,86.203,21.715,0.626,-0.421,-0.017,-0.657
18887.207,-5.579,176.197,11.327,0.018,-0.044,-0.014,-0.999,-40.662,82.699,6.907,0.493,0.264,0.236,-0.795,24.917,86.709,21.616,0.624,-0.434,0.005,-0.65
18900.635,-5.164,176.294,11.49,0.016,-0.044,-0.012,-0.999,-40.096,83.245,7.139,0.494,0.283,0.222,-0.791,24.345,87.758,21.035,0.614,-0.46,0.014,-0.641
18914.551,-4.759,176.395,11.66,0.013,-0.045,-0.01,-0.999,-39.651,83.795,7.318,0.493,0.303,0.214,-0.787,24.133,88.74,20.484,0.606,-0.488,0.014,-0.628
18928.223,-4.372,176.497,11.859,0.01,-0.046,-0.008,-0.999,-39.455,84.461,7.36,0.492,0.323,0.211,-0.78,24.63,89.9,19.492,0.593,-0.519,-0.006,-0.615
18942.139,-4.004,176.593,12.095,0.008,-0.046,-0.005,-0.999,-39.604,85.192,7.283,0.495,0.339,0.21,-0.772,25.873,91.202,18.075,0.586,-0.543,-0.031,-0.601
18956.299,-3.644,176.668,12.344,0.007,-0.046,-0.001,-0.999,-39.821,85.848,7.123,0.493,0.355,0.214,-0.765,27.357,92.452,16.462,0.582,-0.558,-0.054,-0.589
18970.215,-3.296,176.732,12.624,0.006,-0.045,0.003,-0.999,-40.333,86.515,6.749,0.492,0.367,0.224,-0.757,29.207,93.752,14.546,0.577,-0.572,-0.085,-0.577
18983.887,-2.958,176.793,12.922,0.005,-0.044,0.007,-0.999,-41.133,87.21,6.248,0.496,0.37,0.235,-0.749,31.383,95.221,12.203,0.567,-0.585,-0.121,-0.568
18997.803,-2.623,176.858,13.237,0.004,-0.043,0.011,-0.999,-42.123,87.99,5.658,0.505,0.369,0.246,-0.74,33.75,97.003,9.335,0.559,-0.587,-0.147,-0.567
19011.475,-2.301,176.912,13.579,0.004,-0.041,0.013,-0.999,-43.118,88.939,4.893,0.507,0.374,0.257,-0.733,36.2,99.159,5.916,0.552,-0.579,-0.165,-0.577
19025.391,-1.989,176.953,13.92,0.004,-0.04,0.016,-0.999,-44.115,90.031,3.913,0.503,0.381,0.268,-0.728,38.61,101.707,1.999,0.539,-0.567,-0.181,-0.597
19039.551,-1.685,176.983,14.266,0.006,-0.039,0.017,-0.999,-45.169,91.357,2.524,0.499,0.379,0.268,-0.732,40.893,104.708,-2.353,0.52,-0.549,-0.197,-0.624
19053.223,-1.393,176.982,14.607,0.008,-0.039,0.018,-0.999,-46.228,92.77,0.994,0.497,0.368,0.263,-0.741,42.988,108.272,-6.967,0.5,-0.527,-0.212,-0.654
19067.139,-1.121,176.929,14.95,0.011,-0.039,0.019,-0.999,-47.549,94.48,-0.969,0.494,0.339,0.257,-0.758,44.984,112.556,-11.829,0.477,-0.491,-0.232,-0.691
19081.055,-0.863,176.852,15.282,0.017,-0.041,0.019,-0.999,-49.364,96.612,-3.383,0.497,0.286,0.255,-0.779,46.918,117.343,-16.315,0.46,-0.453,-0.254,-0.72
19094.727,-0.626,176.772,15.575,0.026,-0.045,0.017,-0.999,-51.138,99.059,-5.975,0.491,0.246,0.269,-0.791,48.966,123.488,-20.482,0.436,-0.42,-0.313,-0.732
